time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/explained_variance,train/value_loss,train/learning_rate,train/entropy_loss,train/n_updates,train/policy_loss,rollout/ep_rew_mean,rollout/success_rate,rollout/ep_len_mean
4416,0,5297,69,0.3234189748764038,0.3958083391189575,0.0007,-2.076798915863037,68,0.0970529168844223,-17.554795357142858,0.0,150.0
4480,0,5318,70,0.5652413964271545,0.5495342016220093,0.0007,-2.1181187629699707,69,0.3586115837097168,-17.554795357142858,0.0,150.0
4544,0,5333,71,0.530488133430481,1.4352390766143799,0.0007,-2.112276077270508,70,0.8413925170898438,-17.554795357142858,0.0,150.0
4608,0,5345,72,0.5771459341049194,1.1785680055618286,0.0007,-2.108236789703369,71,0.43322286009788513,-17.554795357142858,0.0,150.0
4672,0,5368,73,0.7468843460083008,0.563840925693512,0.0007,-2.115814685821533,72,-0.09313037991523743,-17.554795357142858,0.0,150.0
4736,0,5392,74,0.6783800721168518,0.9041604399681091,0.0007,-2.132398843765259,73,-1.5284442901611328,-17.554795357142858,0.0,150.0
4800,0,5416,75,0.5968950986862183,1.1769838333129883,0.0007,-2.136122226715088,74,-1.822582721710205,-16.90170353125,0.0,150.0
4864,0,5428,76,0.6068077683448792,1.1420270204544067,0.0007,-2.142113208770752,75,-1.7315622568130493,-16.90170353125,0.0,150.0
4928,0,5424,77,0.0858716368675232,0.20905867218971252,0.0007,-2.1434481143951416,76,0.23104584217071533,-16.90170353125,0.0,150.0
4992,0,5438,78,0.4786568880081177,0.26512494683265686,0.0007,-2.1484427452087402,77,-0.3562447428703308,-16.90170353125,0.0,150.0
5056,0,5459,79,0.36295562982559204,1.5881576538085938,0.0007,-2.1499528884887695,78,-0.1035146489739418,-16.90170353125,0.0,150.0
5120,0,5470,80,0.5233991146087646,1.185662865638733,0.0007,-2.151371479034424,79,0.25090640783309937,-16.90170353125,0.0,150.0
5184,0,5481,81,0.6305868625640869,1.9827924966812134,0.0007,-2.1569933891296387,80,0.6371574997901917,-16.90170353125,0.0,150.0
5248,0,5499,82,0.8726719617843628,0.44081613421440125,0.0007,-2.144465446472168,81,-0.12634751200675964,-16.90170353125,0.0,150.0
5312,0,5518,83,0.8957218527793884,0.9000389575958252,0.0007,-2.1385772228240967,82,-1.3490540981292725,-16.90170353125,0.0,150.0
5376,0,5522,84,-0.18921422958374023,1.570432186126709,0.0007,-2.136012077331543,83,-0.041077692061662674,-16.90170353125,0.0,150.0
5440,0,5522,85,0.684642493724823,1.5749964714050293,0.0007,-2.1259918212890625,84,-2.161892890930176,-16.226127111111108,0.0,150.0
5504,0,5529,86,0.9605664014816284,0.1405763030052185,0.0007,-2.124817132949829,85,-0.2888336181640625,-16.226127111111108,0.0,150.0
5568,1,5533,87,0.8427786827087402,0.16394376754760742,0.0007,-2.1206698417663574,86,-0.2724626660346985,-16.226127111111108,0.0,150.0
5632,1,5536,88,0.9323532581329346,0.18376189470291138,0.0007,-2.129833936691284,87,-0.7759385108947754,-16.226127111111108,0.0,150.0
5696,1,5549,89,0.8431429862976074,0.1655910760164261,0.0007,-2.121753692626953,88,-0.4907602369785309,-16.226127111111108,0.0,150.0
5760,1,5569,90,0.4006798267364502,2.2065653800964355,0.0007,-2.1189985275268555,89,0.14227567613124847,-16.226127111111108,0.0,150.0
5824,1,5586,91,0.40656858682632446,1.8106216192245483,0.0007,-2.113035202026367,90,0.46899324655532837,-16.226127111111108,0.0,150.0
5888,1,5603,92,0.5064407587051392,1.0441311597824097,0.0007,-2.098379611968994,91,-1.7576074600219727,-16.226127111111108,0.0,150.0
5952,1,5621,93,0.22610688209533691,3.4760806560516357,0.0007,-2.0993003845214844,92,-3.3256287574768066,-16.226127111111108,0.0,150.0
6016,1,5637,94,0.11619096994400024,2.824674367904663,0.0007,-2.102511405944824,93,-2.984903335571289,-16.58363745,0.0,150.0
6080,1,5659,95,0.8083180785179138,0.9907666444778442,0.0007,-2.1091694831848145,94,-1.5243474245071411,-16.58363745,0.0,150.0
6144,1,5679,96,0.5020410418510437,0.27377834916114807,0.0007,-2.106398582458496,95,0.5468055009841919,-16.58363745,0.0,150.0
6208,1,5697,97,0.5272742509841919,0.48202675580978394,0.0007,-2.1131110191345215,96,0.0672212690114975,-16.58363745,0.0,150.0
6272,1,5717,98,0.761428952217102,0.19658417999744415,0.0007,-2.1072633266448975,97,-0.08871117234230042,-16.58363745,0.0,150.0
6336,1,5739,99,0.42924344539642334,2.0827016830444336,0.0007,-2.101381778717041,98,1.2950519323349,-16.58363745,0.0,150.0
6400,1,5761,100,0.7425816059112549,0.6718579530715942,0.0007,-2.104710102081299,99,-0.36643749475479126,-16.58363745,0.0,150.0
6464,1,5753,101,0.481809139251709,2.5793261528015137,0.0007,-2.0798678398132324,100,-1.8682446479797363,-16.58363745,0.0,150.0
6528,1,5735,102,0.4813973307609558,2.831185817718506,0.0007,-2.093611717224121,101,-2.353994607925415,-16.58363745,0.0,150.0
6592,1,5730,103,0.5110362768173218,2.1268310546875,0.0007,-2.104309558868408,102,-2.2636280059814453,-16.58363745,0.0,150.0
6656,1,5743,104,0.3968625068664551,2.4012932777404785,0.0007,-2.108311176300049,103,-2.7632508277893066,-16.73258015909091,0.0,150.0
6720,1,5753,105,0.9468557834625244,0.0891752615571022,0.0007,-2.1207547187805176,104,0.1588188111782074,-16.73258015909091,0.0,150.0
6784,1,5770,106,0.06816190481185913,0.5709668397903442,0.0007,-2.107635974884033,105,-0.4193069338798523,-16.73258015909091,0.0,150.0
6848,1,5769,107,0.5664405822753906,1.0508627891540527,0.0007,-2.111039161682129,106,-1.4741272926330566,-16.73258015909091,0.0,150.0
6912,1,5783,108,0.4988812208175659,1.7551093101501465,0.0007,-2.1049818992614746,107,1.2532800436019897,-16.73258015909091,0.0,150.0
6976,1,5797,109,0.6782716512680054,1.4917809963226318,0.0007,-2.1032726764678955,108,-0.494149774312973,-16.73258015909091,0.0,150.0
7040,1,5812,110,0.14159154891967773,3.847259283065796,0.0007,-2.1087846755981445,109,1.2413983345031738,-16.73258015909091,0.0,150.0
7104,1,5806,111,0.5867074728012085,0.9103561639785767,0.0007,-2.107645034790039,110,-1.4789273738861084,-16.73258015909091,0.0,150.0
7168,1,5813,112,0.12581008672714233,1.567054033279419,0.0007,-2.11922550201416,111,-2.501919746398926,-16.73258015909091,0.0,150.0
7232,1,5812,113,-0.049715638160705566,1.4226127862930298,0.0007,-2.115945816040039,112,-2.1655900478363037,-16.673070624999998,0.0,150.0
7296,1,5813,114,0.9349108934402466,0.3438239097595215,0.0007,-2.1091315746307373,113,-0.3985215425491333,-16.673070624999998,0.0,150.0
7360,1,5828,115,0.30699747800827026,0.3770146369934082,0.0007,-2.1010332107543945,114,0.5948752164840698,-16.673070624999998,0.0,150.0
7424,1,5843,116,0.8689886331558228,0.16587147116661072,0.0007,-2.09883975982666,115,0.04671822488307953,-16.673070624999998,0.0,150.0
7488,1,5860,117,0.18885588645935059,1.9105173349380493,0.0007,-2.1324357986450195,116,1.4120659828186035,-16.673070624999998,0.0,150.0
7552,1,5876,118,0.8040233254432678,0.7904307246208191,0.0007,-2.1282732486724854,117,-1.4711617231369019,-16.673070624999998,0.0,150.0
7616,1,5893,119,0.522835373878479,0.6226924657821655,0.0007,-2.1255064010620117,118,-0.38098666071891785,-16.673070624999998,0.0,150.0
7680,1,5910,120,0.11057376861572266,1.4557360410690308,0.0007,-2.1404342651367188,119,-1.7147376537322998,-16.673070624999998,0.0,150.0
7744,1,5919,121,0.2246774435043335,1.9224388599395752,0.0007,-2.139069080352783,120,-2.166940927505493,-16.673070624999998,0.0,150.0
7808,1,5932,122,0.17294740676879883,1.9044208526611328,0.0007,-2.1323962211608887,121,-2.259277105331421,-16.529763596153842,0.0,150.0
7872,1,5948,123,0.9080227613449097,0.6479175090789795,0.0007,-2.1375820636749268,122,-1.386462688446045,-16.529763596153842,0.0,150.0
7936,1,5955,124,0.38609790802001953,0.21819055080413818,0.0007,-2.126873731613159,123,-0.14003103971481323,-16.529763596153842,0.0,150.0
8000,1,5969,125,-0.17865216732025146,1.031639814376831,0.0007,-2.1289939880371094,124,0.671342134475708,-16.529763596153842,0.0,150.0
8064,1,5981,126,-0.9119517803192139,0.6453867554664612,0.0007,-2.1246509552001953,125,-0.39426010847091675,-16.529763596153842,0.0,150.0
8128,1,5996,127,0.2665443420410156,1.074211835861206,0.0007,-2.117171287536621,126,0.047373779118061066,-16.529763596153842,0.0,150.0
8192,1,6011,128,0.2722485065460205,6.351208209991455,0.0007,-2.121847629547119,127,1.1327117681503296,-16.529763596153842,0.0,150.0
8256,1,6027,129,-0.02826690673828125,3.2038350105285645,0.0007,-2.1111111640930176,128,-2.5977444648742676,-16.529763596153842,0.0,150.0
8320,1,6040,130,0.01746922731399536,2.1367831230163574,0.0007,-2.1142945289611816,129,-2.0595877170562744,-16.529763596153842,0.0,150.0
8384,1,6056,131,0.06366300582885742,1.2896382808685303,0.0007,-2.1207399368286133,130,-1.9615566730499268,-16.529763596153842,0.0,150.0
8448,1,6070,132,0.01991957426071167,1.964429497718811,0.0007,-2.1167654991149902,131,-2.1970202922821045,-16.652508250000004,0.0,150.0
8512,1,6084,133,0.9683879017829895,0.10885514318943024,0.0007,-2.1252763271331787,132,0.2231549471616745,-16.652508250000004,0.0,150.0
8576,1,6096,134,0.41188758611679077,0.322162002325058,0.0007,-2.1231541633605957,133,-0.33929234743118286,-16.652508250000004,0.0,150.0
8640,1,5892,135,0.6416307687759399,0.5312009453773499,0.0007,-2.1266512870788574,134,-0.7974030375480652,-16.652508250000004,0.0,150.0
8704,1,5851,136,0.6397534608840942,0.6892115473747253,0.0007,-2.12221097946167,135,-0.14716850221157074,-16.652508250000004,0.0,150.0
8768,1,5857,137,0.7015337944030762,1.179158091545105,0.0007,-2.1266775131225586,136,-0.40862101316452026,-16.652508250000004,0.0,150.0
8832,1,5867,138,0.6131704449653625,0.9362788200378418,0.0007,-2.1210861206054688,137,0.38838523626327515,-16.652508250000004,0.0,150.0
8896,1,5880,139,-0.8702600002288818,2.360848903656006,0.0007,-2.1250178813934326,138,-2.4676826000213623,-16.652508250000004,0.0,150.0
8960,1,5892,140,-0.38264942169189453,2.068023443222046,0.0007,-2.1266162395477295,139,-2.0817816257476807,-16.652508250000004,0.0,150.0
9024,1,5896,141,-0.02006542682647705,2.0452303886413574,0.0007,-2.131519317626953,140,-2.2556169033050537,-16.790024583333334,0.0,150.0
9088,1,5904,142,0.9201910495758057,0.5968905091285706,0.0007,-2.129176616668701,141,-0.8496015071868896,-16.790024583333334,0.0,150.0
9152,1,5916,143,0.23246175050735474,0.8112825751304626,0.0007,-2.139071226119995,142,1.2782999277114868,-16.790024583333334,0.0,150.0
9216,1,5929,144,0.22864079475402832,1.4025838375091553,0.0007,-2.135593891143799,143,1.1143721342086792,-16.790024583333334,0.0,150.0
9280,1,5941,145,0.3780635595321655,0.8678252100944519,0.0007,-2.1390187740325928,144,-1.0836941003799438,-16.790024583333334,0.0,150.0
9344,1,5955,146,0.24286234378814697,0.6951056122779846,0.0007,-2.1402578353881836,145,-1.3378567695617676,-16.790024583333334,0.0,150.0
9408,1,5968,147,0.1513628363609314,0.888583242893219,0.0007,-2.1502652168273926,146,-1.7527036666870117,-16.790024583333334,0.0,150.0
9472,1,5981,148,-0.09319961071014404,0.9240358471870422,0.0007,-2.1572518348693848,147,-1.7971479892730713,-16.790024583333334,0.0,150.0
9536,1,5994,149,-0.027731657028198242,2.9357004165649414,0.0007,-2.1508407592773438,148,0.3590571880340576,-16.790024583333334,0.0,150.0
9600,1,6005,150,0.00774383544921875,0.6954670548439026,0.0007,-2.170732021331787,149,-0.8363175392150879,-16.6605729375,0.0,150.0
9664,1,6018,151,0.011684536933898926,0.40540260076522827,0.0007,-2.181603193283081,150,-0.5199695825576782,-16.6605729375,0.0,150.0
9728,1,6031,152,0.5640296339988708,0.490568608045578,0.0007,-2.1706252098083496,151,0.43233707547187805,-16.6605729375,0.0,150.0
9792,1,6044,153,0.8170748353004456,0.351260781288147,0.0007,-2.172452926635742,152,0.2741604745388031,-16.6605729375,0.0,150.0
9856,1,6056,154,0.8158165216445923,1.3697011470794678,0.0007,-2.176954507827759,153,-1.0320619344711304,-16.6605729375,0.0,150.0
9920,1,6068,155,0.9402033686637878,0.44091522693634033,0.0007,-2.177769899368286,154,-0.992542028427124,-16.6605729375,0.0,150.0
9984,1,6082,156,0.7278504967689514,0.330924928188324,0.0007,-2.1819396018981934,155,-0.35612958669662476,-16.6605729375,0.0,150.0
10048,1,6094,157,0.1753944754600525,1.1616179943084717,0.0007,-2.1842799186706543,156,-0.7449525594711304,-16.6605729375,0.0,150.0
10112,1,6106,158,-0.07738053798675537,0.5965303182601929,0.0007,-2.181640386581421,157,-1.4128262996673584,-16.6605729375,0.0,150.0
10176,1,6118,159,-0.07867097854614258,1.1800453662872314,0.0007,-2.1809229850769043,158,-0.8428136110305786,-16.6605729375,0.0,150.0
10240,1,6128,160,0.05132758617401123,1.013730764389038,0.0007,-2.1801350116729736,159,0.7391607761383057,-16.569033029411766,0.0,150.0
10304,1,6138,161,0.9292439222335815,0.21041563153266907,0.0007,-2.174948215484619,160,0.07300733029842377,-16.569033029411766,0.0,150.0
10368,1,6149,162,0.583342432975769,1.4125218391418457,0.0007,-2.1707358360290527,161,0.5689793825149536,-16.569033029411766,0.0,150.0
10432,1,6159,163,0.9128073453903198,0.2645854651927948,0.0007,-2.1678714752197266,162,-0.4195806384086609,-16.569033029411766,0.0,150.0
10496,1,6168,164,0.6031303405761719,0.3952195644378662,0.0007,-2.171539306640625,163,0.05554880201816559,-16.569033029411766,0.0,150.0
10560,1,6178,165,0.43927353620529175,0.7706746459007263,0.0007,-2.1540932655334473,164,0.022648636251688004,-16.569033029411766,0.0,150.0
10624,1,6188,166,0.6554271578788757,0.7665819525718689,0.0007,-2.1673927307128906,165,-0.7966791987419128,-16.569033029411766,0.0,150.0
10688,1,6200,167,0.3464023470878601,0.7624526619911194,0.0007,-2.1710848808288574,166,-0.33675405383110046,-16.569033029411766,0.0,150.0
10752,1,6209,168,0.4368460774421692,1.33966064453125,0.0007,-2.168510913848877,167,-0.18185527622699738,-16.569033029411766,0.0,150.0
10816,1,6219,169,0.363397479057312,2.323727607727051,0.0007,-2.1676416397094727,168,0.21309524774551392,-16.378459138888886,0.0,150.0
10880,1,6230,170,0.9324991106987,0.7005103826522827,0.0007,-2.153128147125244,169,-1.00554621219635,-16.378459138888886,0.0,150.0
10944,1,6241,171,0.6286114454269409,0.19346559047698975,0.0007,-2.1736526489257812,170,-0.38869374990463257,-16.378459138888886,0.0,150.0
11008,1,6253,172,0.3596923351287842,1.1384246349334717,0.0007,-2.172257900238037,171,0.9017212390899658,-16.378459138888886,0.0,150.0
11072,1,6265,173,0.8489316701889038,0.4891913831233978,0.0007,-2.1682538986206055,172,-1.1816356182098389,-16.378459138888886,0.0,150.0
11136,1,6277,174,0.10267090797424316,2.386160373687744,0.0007,-2.1620426177978516,173,1.3262077569961548,-16.378459138888886,0.0,150.0
11200,1,6283,175,0.29771047830581665,0.6836560964584351,0.0007,-2.153390407562256,174,-0.9979820251464844,-16.378459138888886,0.0,150.0
11264,1,6292,176,-0.21883821487426758,1.5476226806640625,0.0007,-2.1501693725585938,175,0.884852409362793,-16.378459138888886,0.0,150.0
11328,1,6299,177,0.11413580179214478,0.9022448062896729,0.0007,-2.1485648155212402,176,-0.8881175518035889,-16.378459138888886,0.0,150.0
11392,1,6308,178,0.05274301767349243,2.1208152770996094,0.0007,-2.1580896377563477,177,-0.479493647813797,-16.378459138888886,0.0,150.0
11456,1,6313,179,0.04752308130264282,1.4850093126296997,0.0007,-2.169555425643921,178,-2.0140931606292725,-16.239853184210524,0.0,150.0
11520,1,6323,180,0.8681392073631287,0.49692991375923157,0.0007,-2.170088768005371,179,0.3569328486919403,-16.239853184210524,0.0,150.0
11584,1,6333,181,0.7935842275619507,1.2157633304595947,0.0007,-2.161895275115967,180,1.4945207834243774,-16.239853184210524,0.0,150.0
11648,1,6344,182,0.9113436937332153,0.3362889885902405,0.0007,-2.1620845794677734,181,0.5121706128120422,-16.239853184210524,0.0,150.0
11712,1,6356,183,0.9586175084114075,0.3354530930519104,0.0007,-2.163217544555664,182,-0.8074875473976135,-16.239853184210524,0.0,150.0
11776,1,6366,184,0.8774648904800415,0.8710159063339233,0.0007,-2.1610777378082275,183,0.6916799545288086,-16.239853184210524,0.0,150.0
11840,1,6376,185,0.8763137459754944,0.4463517665863037,0.0007,-2.156853199005127,184,-0.43806737661361694,-16.239853184210524,0.0,150.0
11904,1,6387,186,0.8653120994567871,0.609452486038208,0.0007,-2.142040491104126,185,-1.0963068008422852,-16.239853184210524,0.0,150.0
11968,1,6398,187,0.7894673943519592,0.5652642846107483,0.0007,-2.135359287261963,186,-1.0212132930755615,-16.239853184210524,0.0,150.0
12032,1,6408,188,-0.08390152454376221,0.5721666216850281,0.0007,-2.131373882293701,187,0.7854900360107422,-15.823309362499998,0.0,150.0
12096,1,6419,189,0.9809409976005554,0.1480952799320221,0.0007,-2.138662815093994,188,-0.25314006209373474,-15.823309362499998,0.0,150.0
12160,1,6430,190,0.6351446509361267,0.7573885917663574,0.0007,-2.1457507610321045,189,0.7334656715393066,-15.823309362499998,0.0,150.0
12224,1,6441,191,-0.5077321529388428,2.3674216270446777,0.0007,-2.1417102813720703,190,-1.6550813913345337,-15.823309362499998,0.0,150.0
12288,1,6450,192,0.13919514417648315,1.667543888092041,0.0007,-2.1428847312927246,191,-0.5007168054580688,-15.823309362499998,0.0,150.0
12352,1,6458,193,0.3612036108970642,0.5947796106338501,0.0007,-2.147684335708618,192,-1.0629360675811768,-15.823309362499998,0.0,150.0
12416,1,6463,194,-0.054520606994628906,1.2335611581802368,0.0007,-2.1502113342285156,193,-1.9651178121566772,-15.823309362499998,0.0,150.0
12480,1,6472,195,-0.027473807334899902,0.6645125150680542,0.0007,-2.1553544998168945,194,-1.1636635065078735,-15.823309362499998,0.0,150.0
12544,1,6482,196,-0.0002694129943847656,1.5948914289474487,0.0007,-2.1544392108917236,195,-2.0256764888763428,-15.823309362499998,0.0,150.0
12608,1,6491,197,-0.0009481906890869141,0.8203296661376953,0.0007,-2.1625399589538574,196,-0.8965429663658142,-16.06233875,0.0,150.0
12672,1,6501,198,0.9680593013763428,0.5929890871047974,0.0007,-2.1664345264434814,197,-1.3585935831069946,-16.06233875,0.0,150.0
12736,1,6507,199,0.4240990877151489,0.6504042744636536,0.0007,-2.164581298828125,198,-0.7439050078392029,-16.06233875,0.0,150.0
12800,1,6516,200,-0.19887793064117432,0.8248599767684937,0.0007,-2.167391777038574,199,-1.3109571933746338,-16.06233875,0.0,150.0
12864,1,6524,201,0.32905077934265137,0.4132448434829712,0.0007,-2.1701266765594482,200,-0.6275779008865356,-16.06233875,0.0,150.0
12928,1,6533,202,0.3636404871940613,0.20193390548229218,0.0007,-2.1701643466949463,201,-0.39800333976745605,-16.06233875,0.0,150.0
12992,1,6543,203,-0.0747150182723999,0.274604856967926,0.0007,-2.170672655105591,202,-0.6040205955505371,-16.06233875,0.0,150.0
13056,1,6552,204,0.12989044189453125,0.7706201672554016,0.0007,-2.1655008792877197,203,-0.35528063774108887,-16.06233875,0.0,150.0
13120,1,6562,205,-0.0005990266799926758,2.001995325088501,0.0007,-2.1571717262268066,204,-0.5876127481460571,-16.06233875,0.0,150.0
13184,2,6570,206,0.02419137954711914,1.8672124147415161,0.0007,-2.148794651031494,205,-1.2694661617279053,-16.06233875,0.0,150.0
13248,2,6578,207,0.003027975559234619,1.3964626789093018,0.0007,-2.1492481231689453,206,-2.2423160076141357,-16.22750418181818,0.0,150.0
13312,2,6587,208,0.9239766597747803,0.1291515827178955,0.0007,-2.1422157287597656,207,-0.1227000504732132,-16.22750418181818,0.0,150.0
13376,2,6586,209,0.44722628593444824,2.136831283569336,0.0007,-2.1381399631500244,208,1.0127290487289429,-16.22750418181818,0.0,150.0
13440,2,6595,210,0.6105759143829346,0.6142351627349854,0.0007,-2.1303365230560303,209,-0.0020907819271087646,-16.22750418181818,0.0,150.0
13504,2,6604,211,0.19591474533081055,0.26498204469680786,0.0007,-2.1276168823242188,210,-0.14415550231933594,-16.22750418181818,0.0,150.0
13568,2,6612,212,0.27207159996032715,0.4241692125797272,0.0007,-2.1136484146118164,211,-0.20980104804039001,-16.22750418181818,0.0,150.0
13632,2,6621,213,0.21634429693222046,0.7568944096565247,0.0007,-2.114447593688965,212,0.4662655293941498,-16.22750418181818,0.0,150.0
13696,2,6629,214,0.29648953676223755,0.6366413831710815,0.0007,-2.115804672241211,213,-1.1483218669891357,-16.22750418181818,0.0,150.0
13760,2,6638,215,0.1567327380180359,1.4050495624542236,0.0007,-2.114061117172241,214,-1.6839648485183716,-16.22750418181818,0.0,150.0
13824,2,6644,216,0.05705702304840088,0.9062221050262451,0.0007,-2.1142897605895996,215,-1.7415838241577148,-16.311752402173912,0.0,150.0
13888,2,6653,217,0.9358463287353516,0.40705376863479614,0.0007,-2.124859094619751,216,-0.5562419295310974,-16.311752402173912,0.0,150.0
13952,2,6663,218,0.8605883717536926,0.11383224278688431,0.0007,-2.1488280296325684,217,0.08990251272916794,-16.311752402173912,0.0,150.0
14016,2,6672,219,0.4584646224975586,3.7090296745300293,0.0007,-2.151059150695801,218,1.4175370931625366,-16.311752402173912,0.0,150.0
14080,2,6681,220,0.6430145502090454,1.344021201133728,0.0007,-2.1485214233398438,219,1.7774391174316406,-16.311752402173912,0.0,150.0
14144,2,6674,221,0.6707795858383179,1.5265889167785645,0.0007,-2.1530051231384277,220,0.5554570555686951,-16.311752402173912,0.0,150.0
14208,2,6683,222,0.9685249328613281,0.40451890230178833,0.0007,-2.1621766090393066,221,-1.1265199184417725,-16.311752402173912,0.0,150.0
14272,2,6691,223,0.8825806379318237,0.4442247152328491,0.0007,-2.1639113426208496,222,-0.3681870996952057,-16.311752402173912,0.0,150.0
14336,2,6698,224,0.8949713110923767,0.7191489338874817,0.0007,-2.166001796722412,223,-1.089393138885498,-16.311752402173912,0.0,150.0
14400,2,6705,225,0.8923924565315247,0.7833496928215027,0.0007,-2.1703567504882812,224,-1.2086167335510254,-16.15177026041667,0.0,150.0
14464,2,6713,226,0.9544005393981934,0.4497414231300354,0.0007,-2.1713707447052,225,-1.225439429283142,-16.15177026041667,0.0,150.0
14528,2,6719,227,0.41153252124786377,0.227984219789505,0.0007,-2.17543363571167,226,-0.13595107197761536,-16.15177026041667,0.0,150.0
14592,2,6721,228,0.15192395448684692,1.3396180868148804,0.0007,-2.176710605621338,227,1.4894160032272339,-16.15177026041667,0.0,150.0
14656,2,6729,229,-0.6172657012939453,0.6657957434654236,0.0007,-2.1760711669921875,228,-0.2802017033100128,-16.15177026041667,0.0,150.0
14720,2,6737,230,0.17300701141357422,0.3088836669921875,0.0007,-2.178908586502075,229,-0.9275595545768738,-16.15177026041667,0.0,150.0
14784,2,6746,231,-0.5133169889450073,0.2179296910762787,0.0007,-2.1811418533325195,230,0.6211656332015991,-16.15177026041667,0.0,150.0
14848,2,6754,232,-0.023909687995910645,0.731667697429657,0.0007,-2.1832938194274902,231,0.8478037118911743,-16.15177026041667,0.0,150.0
14912,2,6757,233,0.05747568607330322,1.7964797019958496,0.0007,-2.1823716163635254,232,1.137486219406128,-16.15177026041667,0.0,150.0
14976,2,6765,234,0.02279561758041382,2.6474592685699463,0.0007,-2.178107500076294,233,0.003261089324951172,-16.15177026041667,0.0,150.0
15040,2,6772,235,0.06683206558227539,1.5726292133331299,0.0007,-2.188170909881592,234,0.25111281871795654,-15.987717159999999,0.0,150.0
15104,2,6781,236,0.9788354635238647,0.302928626537323,0.0007,-2.1874196529388428,235,-0.643510103225708,-15.987717159999999,0.0,150.0
15168,2,6788,237,0.8250150084495544,1.034592866897583,0.0007,-2.1896119117736816,236,-0.2747100591659546,-15.987717159999999,0.0,150.0
15232,2,6796,238,0.8941792249679565,1.0373153686523438,0.0007,-2.1874475479125977,237,1.5591418743133545,-15.987717159999999,0.0,150.0
15296,2,6803,239,0.5241312980651855,3.379706621170044,0.0007,-2.186087131500244,238,1.3568739891052246,-15.987717159999999,0.0,150.0
15360,2,6809,240,0.7859666347503662,1.7291154861450195,0.0007,-2.1850366592407227,239,0.25436335802078247,-15.987717159999999,0.0,150.0
15424,2,6815,241,0.9050537943840027,0.7832687497138977,0.0007,-2.1857380867004395,240,-0.35376566648483276,-15.987717159999999,0.0,150.0
15488,2,6822,242,0.5029617547988892,2.760969638824463,0.0007,-2.183528423309326,241,1.5270991325378418,-15.987717159999999,0.0,150.0
15552,2,6827,243,0.7071031332015991,1.6742029190063477,0.0007,-2.181886672973633,242,-2.033773183822632,-15.987717159999999,0.0,150.0
15616,2,6830,244,0.3054090738296509,2.356433391571045,0.0007,-2.180253028869629,243,-0.5379906296730042,-15.679125519999998,0.0,150.0
15680,2,6832,245,0.7868426442146301,1.5701768398284912,0.0007,-2.182206630706787,244,0.2029111534357071,-15.679125519999998,0.0,150.0
15744,2,6837,246,0.7294683456420898,1.0396747589111328,0.0007,-2.1813106536865234,245,-1.594700813293457,-15.679125519999998,0.0,150.0
15808,2,6843,247,0.5576885938644409,0.961236834526062,0.0007,-2.1819777488708496,246,0.022177711129188538,-15.679125519999998,0.0,150.0
15872,2,6841,248,0.8123086094856262,0.5112384557723999,0.0007,-2.1880407333374023,247,-1.0774288177490234,-15.679125519999998,0.0,150.0
15936,2,6848,249,-0.2085801362991333,0.6546168327331543,0.0007,-2.1862268447875977,248,-0.25779232382774353,-15.679125519999998,0.0,150.0
16000,2,6853,250,-1.594573974609375,0.24132691323757172,0.0007,-2.183534622192383,249,-0.5746822953224182,-15.679125519999998,0.0,150.0
16064,2,6843,251,0.3014262318611145,0.44139784574508667,0.0007,-2.178058385848999,250,-0.6414519548416138,-15.679125519999998,0.0,150.0
16128,2,6846,252,0.12189841270446777,0.6031413078308105,0.0007,-2.173557758331299,251,-1.3537617921829224,-15.679125519999998,0.0,150.0
16192,2,6850,253,0.08762681484222412,0.7261843085289001,0.0007,-2.1701550483703613,252,-0.24399250745773315,-15.679125519999998,0.0,150.0
16256,2,6854,254,0.008313655853271484,4.051108360290527,0.0007,-2.148477792739868,253,1.693690538406372,-15.62709747,0.0,150.0
16320,2,6860,255,0.8674080967903137,0.5471614599227905,0.0007,-2.1683192253112793,254,0.9024199843406677,-15.62709747,0.0,150.0
16384,2,6866,256,0.5051995515823364,1.6079185009002686,0.0007,-2.167477607727051,255,0.7945740818977356,-15.62709747,0.0,150.0
16448,2,6873,257,0.8851829171180725,0.448309063911438,0.0007,-2.1680748462677,256,-0.0404532253742218,-15.62709747,0.0,150.0
16512,2,6879,258,0.8567394614219666,0.5496252775192261,0.0007,-2.1657557487487793,257,0.718967854976654,-15.62709747,0.0,150.0
16576,2,6886,259,0.8316048979759216,1.0947695970535278,0.0007,-2.155491352081299,258,-0.2015722393989563,-15.62709747,0.0,150.0
16640,2,6892,260,0.8918541669845581,0.6504141688346863,0.0007,-2.1505298614501953,259,-0.06865018606185913,-15.62709747,0.0,150.0
16704,2,6898,261,0.7221916317939758,1.892330288887024,0.0007,-2.1384079456329346,260,-2.5846619606018066,-15.62709747,0.0,150.0
16768,2,6898,262,-1.6206169128417969,1.5603864192962646,0.0007,-2.1244144439697266,261,-2.015099287033081,-15.62709747,0.0,150.0
16832,2,6904,263,-0.28575599193573,1.116021752357483,0.0007,-2.1238670349121094,262,-1.7125468254089355,-15.438851889999999,0.0,150.0
16896,2,6903,264,0.9933675527572632,0.17369134724140167,0.0007,-2.143862247467041,263,-0.6120820641517639,-15.438851889999999,0.0,150.0
