rollout/exploration_rate,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/episodes,time/fps,rollout/success_rate,time/total_timesteps,train/learning_rate,train/loss,train/n_updates
0.8379062500000002,-11.15265079120879,150.0,3,91,4251,0.0,13650,0.0005,0.043216537684202194,3162
0.8361250000000001,-11.108588663043477,150.0,3,92,4251,0.0,13800,0.0005,0.05154121667146683,3199
0.83434375,-10.982627795698924,150.0,3,93,4250,0.0,13950,0.0005,0.06403005868196487,3237
0.8325625,-10.990099319148936,150.0,3,94,4250,0.0,14100,0.0005,0.06262852251529694,3274
0.8307812499999999,-10.977303905263158,150.0,3,95,4249,0.0,14250,0.0005,0.0605182945728302,3312
0.8289999999999998,-10.858998729166666,150.0,3,96,4249,0.0,14400,0.0005,0.03170689567923546,3349
0.8272187499999998,-10.801895092783505,150.0,3,97,4247,0.0,14550,0.0005,0.02342233806848526,3387
0.8254375000000003,-10.795215071428574,150.0,3,98,4247,0.0,14700,0.0005,0.07006586343050003,3424
0.8236562500000002,-10.726982505050508,150.0,3,99,4246,0.0,14850,0.0005,0.05132538080215454,3462
0.8218750000000001,-10.692267020000001,150.0,3,100,4245,0.0,15000,0.0005,0.035940103232860565,3499
0.8200937500000001,-10.50892815,150.0,3,101,4244,0.0,15150,0.0005,0.05078093707561493,3537
0.8183125,-10.555543759999999,150.0,3,102,4244,0.0,15300,0.0005,0.06687024235725403,3574
0.8165312499999999,-10.470050700000002,150.0,3,103,4242,0.0,15450,0.0005,0.06518783420324326,3612
0.8147499999999999,-10.32462374,150.0,3,104,4241,0.0,15600,0.0005,0.058113943785429,3649
0.8129687499999998,-10.307391809999999,150.0,3,105,4240,0.0,15750,0.0005,0.028224192559719086,3687
0.8111875000000002,-10.28707844,150.0,3,106,4239,0.0,15900,0.0005,0.058504629880189896,3724
0.8094062500000002,-10.1207988,150.0,3,107,4237,0.0,16050,0.0005,0.05087742581963539,3762
0.807625,-10.14216675,150.0,3,108,4236,0.0,16200,0.0005,0.04244792461395264,3799
0.8058437500000001,-10.102835509999998,150.0,3,109,4236,0.0,16350,0.0005,0.04286399111151695,3837
0.8040625,-10.00473896,150.0,3,110,4235,0.0,16500,0.0005,0.031966496258974075,3874
0.8022812499999998,-9.83876799,150.0,3,111,4234,0.0,16650,0.0005,0.05373861640691757,3912
0.8004999999999999,-9.951138449999998,150.0,3,112,4234,0.0,16800,0.0005,0.035038962960243225,3949
0.7987187499999997,-9.96646086,150.0,4,113,4232,0.0,16950,0.0005,0.0653984472155571,3987
0.7969375000000003,-9.7523907,150.0,4,114,4227,0.0,17100,0.0005,0.047294218093156815,4024
0.7951562500000001,-9.53726389,150.0,4,115,4226,0.0,17250,0.0005,0.03801834210753441,4062
0.7933750000000002,-9.438521439999999,150.0,4,116,4225,0.0,17400,0.0005,0.014568723738193512,4099
0.7915937500000001,-9.23463021,150.0,4,117,4225,0.0,17550,0.0005,0.06996777653694153,4137
0.7898124999999999,-9.319914189999999,150.0,4,118,4223,0.0,17700,0.0005,0.056204963475465775,4174
0.78803125,-9.39713721,150.0,4,119,4222,0.0,17850,0.0005,0.07840556651353836,4212
0.7862499999999998,-9.40654556,150.0,4,120,4221,0.0,18000,0.0005,0.07390867918729782,4249
0.7844687500000003,-9.1557917,150.0,4,121,4219,0.0,18150,0.0005,0.031963758170604706,4287
0.7826875000000002,-9.07704457,150.0,4,122,4216,0.0,18300,0.0005,0.031657926738262177,4324
0.7809062500000001,-9.14892972,150.0,4,123,4214,0.0,18450,0.0005,0.04913703724741936,4362
0.7791250000000001,-9.11376153,150.0,4,124,4213,0.0,18600,0.0005,0.061300765722990036,4399
0.77734375,-9.05367751,150.0,4,125,4211,0.0,18750,0.0005,0.06636367738246918,4437
0.7755624999999999,-8.95896174,150.0,4,126,4210,0.0,18900,0.0005,0.06868446618318558,4474
0.7737812499999999,-8.81391506,150.0,4,127,4208,0.0,19050,0.0005,0.05495486408472061,4512
0.7719999999999998,-8.841690849999999,150.0,4,128,4207,0.0,19200,0.0005,0.06916146725416183,4549
0.7702187499999997,-8.722436839999999,150.0,4,129,4205,0.0,19350,0.0005,0.04104164242744446,4587
